feature,context_key,spatial_method,cluster_method,seed_label,random_seed,metric_id,metric_family,reference_type,higher_is_better,global_rank_score,normalized_global_rank_score,is_hvg,is_pathology_feature,method_cluster,pipeline_id
hoptimus1,const || kmeans || Result_seed0,const,kmeans,Result_seed0,0,PAS,PAS,unsupervised,False,15.0,0.7894736842105263,False,True,const || kmeans,hoptimus1 || const || kmeans
hoptimus1,const || kmeans || Result_seed1,const,kmeans,Result_seed1,1,PAS,PAS,unsupervised,False,15.0,0.7894736842105263,False,True,const || kmeans,hoptimus1 || const || kmeans
hoptimus1,const || kmeans || Result_seed42,const,kmeans,Result_seed42,42,PAS,PAS,unsupervised,False,15.0,0.7894736842105263,False,True,const || kmeans,hoptimus1 || const || kmeans
hoptimus1,const || leiden || Result_seed0,const,leiden,Result_seed0,0,PAS,PAS,unsupervised,False,15.0,0.7894736842105263,False,True,const || leiden,hoptimus1 || const || leiden
hoptimus1,const || leiden || Result_seed1,const,leiden,Result_seed1,1,PAS,PAS,unsupervised,False,15.0,0.7894736842105263,False,True,const || leiden,hoptimus1 || const || leiden
hoptimus1,const || leiden || Result_seed42,const,leiden,Result_seed42,42,PAS,PAS,unsupervised,False,15.0,0.7894736842105263,False,True,const || leiden,hoptimus1 || const || leiden
hoptimus1,const || louvain || Result_seed0,const,louvain,Result_seed0,0,PAS,PAS,unsupervised,False,13.0,0.6842105263157895,False,True,const || louvain,hoptimus1 || const || louvain
hoptimus1,const || louvain || Result_seed1,const,louvain,Result_seed1,1,PAS,PAS,unsupervised,False,17.0,0.8947368421052632,False,True,const || louvain,hoptimus1 || const || louvain
hoptimus1,const || louvain || Result_seed42,const,louvain,Result_seed42,42,PAS,PAS,unsupervised,False,16.0,0.8421052631578947,False,True,const || louvain,hoptimus1 || const || louvain
hoptimus1,graphst || kmeans || Result_seed0,graphst,kmeans,Result_seed0,0,PAS,PAS,unsupervised,False,14.0,0.7368421052631579,False,True,graphst || kmeans,hoptimus1 || graphst || kmeans
hoptimus1,graphst || kmeans || Result_seed1,graphst,kmeans,Result_seed1,1,PAS,PAS,unsupervised,False,14.0,0.7368421052631579,False,True,graphst || kmeans,hoptimus1 || graphst || kmeans
hoptimus1,graphst || kmeans || Result_seed42,graphst,kmeans,Result_seed42,42,PAS,PAS,unsupervised,False,14.0,0.7368421052631579,False,True,graphst || kmeans,hoptimus1 || graphst || kmeans
hoptimus1,graphst || leiden || Result_seed0,graphst,leiden,Result_seed0,0,PAS,PAS,unsupervised,False,10.0,0.5263157894736842,False,True,graphst || leiden,hoptimus1 || graphst || leiden
hoptimus1,graphst || leiden || Result_seed1,graphst,leiden,Result_seed1,1,PAS,PAS,unsupervised,False,10.0,0.5263157894736842,False,True,graphst || leiden,hoptimus1 || graphst || leiden
hoptimus1,graphst || leiden || Result_seed42,graphst,leiden,Result_seed42,42,PAS,PAS,unsupervised,False,12.0,0.631578947368421,False,True,graphst || leiden,hoptimus1 || graphst || leiden
hoptimus1,graphst || louvain || Result_seed0,graphst,louvain,Result_seed0,0,PAS,PAS,unsupervised,False,13.0,0.6842105263157895,False,True,graphst || louvain,hoptimus1 || graphst || louvain
hoptimus1,graphst || louvain || Result_seed1,graphst,louvain,Result_seed1,1,PAS,PAS,unsupervised,False,13.0,0.6842105263157895,False,True,graphst || louvain,hoptimus1 || graphst || louvain
hoptimus1,graphst || louvain || Result_seed42,graphst,louvain,Result_seed42,42,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,graphst || louvain,hoptimus1 || graphst || louvain
hoptimus1,sedr || kmeans || Result_seed0,sedr,kmeans,Result_seed0,0,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,sedr || kmeans,hoptimus1 || sedr || kmeans
hoptimus1,sedr || kmeans || Result_seed1,sedr,kmeans,Result_seed1,1,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,sedr || kmeans,hoptimus1 || sedr || kmeans
hoptimus1,sedr || kmeans || Result_seed42,sedr,kmeans,Result_seed42,42,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,sedr || kmeans,hoptimus1 || sedr || kmeans
hoptimus1,sedr || leiden || Result_seed0,sedr,leiden,Result_seed0,0,PAS,PAS,unsupervised,False,12.0,0.631578947368421,False,True,sedr || leiden,hoptimus1 || sedr || leiden
hoptimus1,sedr || leiden || Result_seed1,sedr,leiden,Result_seed1,1,PAS,PAS,unsupervised,False,10.0,0.5263157894736842,False,True,sedr || leiden,hoptimus1 || sedr || leiden
hoptimus1,sedr || leiden || Result_seed42,sedr,leiden,Result_seed42,42,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,sedr || leiden,hoptimus1 || sedr || leiden
hoptimus1,sedr || louvain || Result_seed0,sedr,louvain,Result_seed0,0,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,sedr || louvain,hoptimus1 || sedr || louvain
hoptimus1,sedr || louvain || Result_seed1,sedr,louvain,Result_seed1,1,PAS,PAS,unsupervised,False,10.0,0.5263157894736842,False,True,sedr || louvain,hoptimus1 || sedr || louvain
hoptimus1,sedr || louvain || Result_seed42,sedr,louvain,Result_seed42,42,PAS,PAS,unsupervised,False,14.0,0.7368421052631579,False,True,sedr || louvain,hoptimus1 || sedr || louvain
hoptimus1,spaceflow || kmeans || Result_seed0,spaceflow,kmeans,Result_seed0,0,PAS,PAS,unsupervised,False,15.0,0.7894736842105263,False,True,spaceflow || kmeans,hoptimus1 || spaceflow || kmeans
hoptimus1,spaceflow || kmeans || Result_seed1,spaceflow,kmeans,Result_seed1,1,PAS,PAS,unsupervised,False,17.0,0.8947368421052632,False,True,spaceflow || kmeans,hoptimus1 || spaceflow || kmeans
hoptimus1,spaceflow || kmeans || Result_seed42,spaceflow,kmeans,Result_seed42,42,PAS,PAS,unsupervised,False,16.0,0.8421052631578947,False,True,spaceflow || kmeans,hoptimus1 || spaceflow || kmeans
hoptimus1,spaceflow || leiden || Result_seed0,spaceflow,leiden,Result_seed0,0,PAS,PAS,unsupervised,False,7.0,0.3684210526315789,False,True,spaceflow || leiden,hoptimus1 || spaceflow || leiden
hoptimus1,spaceflow || leiden || Result_seed1,spaceflow,leiden,Result_seed1,1,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,spaceflow || leiden,hoptimus1 || spaceflow || leiden
hoptimus1,spaceflow || leiden || Result_seed42,spaceflow,leiden,Result_seed42,42,PAS,PAS,unsupervised,False,9.0,0.47368421052631576,False,True,spaceflow || leiden,hoptimus1 || spaceflow || leiden
hoptimus1,spaceflow || louvain || Result_seed0,spaceflow,louvain,Result_seed0,0,PAS,PAS,unsupervised,False,18.0,0.9473684210526315,False,True,spaceflow || louvain,hoptimus1 || spaceflow || louvain
hoptimus1,spaceflow || louvain || Result_seed1,spaceflow,louvain,Result_seed1,1,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,spaceflow || louvain,hoptimus1 || spaceflow || louvain
hoptimus1,spaceflow || louvain || Result_seed42,spaceflow,louvain,Result_seed42,42,PAS,PAS,unsupervised,False,15.0,0.7894736842105263,False,True,spaceflow || louvain,hoptimus1 || spaceflow || louvain
hoptimus1,spagcn || kmeans || Result_seed0,spagcn,kmeans,Result_seed0,0,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,spagcn || kmeans,hoptimus1 || spagcn || kmeans
hoptimus1,spagcn || kmeans || Result_seed1,spagcn,kmeans,Result_seed1,1,PAS,PAS,unsupervised,False,13.0,0.6842105263157895,False,True,spagcn || kmeans,hoptimus1 || spagcn || kmeans
hoptimus1,spagcn || kmeans || Result_seed42,spagcn,kmeans,Result_seed42,42,PAS,PAS,unsupervised,False,12.0,0.631578947368421,False,True,spagcn || kmeans,hoptimus1 || spagcn || kmeans
hoptimus1,spagcn || leiden || Result_seed0,spagcn,leiden,Result_seed0,0,PAS,PAS,unsupervised,False,5.0,0.2631578947368421,False,True,spagcn || leiden,hoptimus1 || spagcn || leiden
hoptimus1,spagcn || leiden || Result_seed1,spagcn,leiden,Result_seed1,1,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,spagcn || leiden,hoptimus1 || spagcn || leiden
hoptimus1,spagcn || leiden || Result_seed42,spagcn,leiden,Result_seed42,42,PAS,PAS,unsupervised,False,8.0,0.42105263157894735,False,True,spagcn || leiden,hoptimus1 || spagcn || leiden
hoptimus1,spagcn || louvain || Result_seed0,spagcn,louvain,Result_seed0,0,PAS,PAS,unsupervised,False,12.0,0.631578947368421,False,True,spagcn || louvain,hoptimus1 || spagcn || louvain
hoptimus1,spagcn || louvain || Result_seed1,spagcn,louvain,Result_seed1,1,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,spagcn || louvain,hoptimus1 || spagcn || louvain
hoptimus1,spagcn || louvain || Result_seed42,spagcn,louvain,Result_seed42,42,PAS,PAS,unsupervised,False,6.0,0.3157894736842105,False,True,spagcn || louvain,hoptimus1 || spagcn || louvain
hoptimus1,stagate || kmeans || Result_seed0,stagate,kmeans,Result_seed0,0,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,stagate || kmeans,hoptimus1 || stagate || kmeans
hoptimus1,stagate || kmeans || Result_seed1,stagate,kmeans,Result_seed1,1,PAS,PAS,unsupervised,False,5.0,0.2631578947368421,False,True,stagate || kmeans,hoptimus1 || stagate || kmeans
hoptimus1,stagate || kmeans || Result_seed42,stagate,kmeans,Result_seed42,42,PAS,PAS,unsupervised,False,9.0,0.47368421052631576,False,True,stagate || kmeans,hoptimus1 || stagate || kmeans
hoptimus1,stagate || leiden || Result_seed0,stagate,leiden,Result_seed0,0,PAS,PAS,unsupervised,False,12.0,0.631578947368421,False,True,stagate || leiden,hoptimus1 || stagate || leiden
hoptimus1,stagate || leiden || Result_seed1,stagate,leiden,Result_seed1,1,PAS,PAS,unsupervised,False,7.0,0.3684210526315789,False,True,stagate || leiden,hoptimus1 || stagate || leiden
hoptimus1,stagate || leiden || Result_seed42,stagate,leiden,Result_seed42,42,PAS,PAS,unsupervised,False,3.0,0.15789473684210525,False,True,stagate || leiden,hoptimus1 || stagate || leiden
hoptimus1,stagate || louvain || Result_seed0,stagate,louvain,Result_seed0,0,PAS,PAS,unsupervised,False,14.0,0.7368421052631579,False,True,stagate || louvain,hoptimus1 || stagate || louvain
hoptimus1,stagate || louvain || Result_seed1,stagate,louvain,Result_seed1,1,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,stagate || louvain,hoptimus1 || stagate || louvain
hoptimus1,stagate || louvain || Result_seed42,stagate,louvain,Result_seed42,42,PAS,PAS,unsupervised,False,16.0,0.8421052631578947,False,True,stagate || louvain,hoptimus1 || stagate || louvain
hoptimus0,PCA_128 || kmeans || Result_seed0,PCA_128,kmeans,Result_seed0,0,PAS,PAS,unsupervised,False,7.0,0.3684210526315789,False,True,PCA_128 || kmeans,hoptimus0 || PCA_128 || kmeans
hoptimus0,PCA_128 || kmeans || Result_seed1,PCA_128,kmeans,Result_seed1,1,PAS,PAS,unsupervised,False,6.0,0.3157894736842105,False,True,PCA_128 || kmeans,hoptimus0 || PCA_128 || kmeans
hoptimus0,PCA_128 || kmeans || Result_seed42,PCA_128,kmeans,Result_seed42,42,PAS,PAS,unsupervised,False,7.0,0.3684210526315789,False,True,PCA_128 || kmeans,hoptimus0 || PCA_128 || kmeans
hoptimus0,PCA_128 || leiden || Result_seed0,PCA_128,leiden,Result_seed0,0,PAS,PAS,unsupervised,False,8.0,0.42105263157894735,False,True,PCA_128 || leiden,hoptimus0 || PCA_128 || leiden
hoptimus0,PCA_128 || leiden || Result_seed1,PCA_128,leiden,Result_seed1,1,PAS,PAS,unsupervised,False,16.0,0.8421052631578947,False,True,PCA_128 || leiden,hoptimus0 || PCA_128 || leiden
hoptimus0,PCA_128 || leiden || Result_seed42,PCA_128,leiden,Result_seed42,42,PAS,PAS,unsupervised,False,13.0,0.6842105263157895,False,True,PCA_128 || leiden,hoptimus0 || PCA_128 || leiden
hoptimus0,PCA_128 || louvain || Result_seed0,PCA_128,louvain,Result_seed0,0,PAS,PAS,unsupervised,False,10.0,0.5263157894736842,False,True,PCA_128 || louvain,hoptimus0 || PCA_128 || louvain
hoptimus0,PCA_128 || louvain || Result_seed1,PCA_128,louvain,Result_seed1,1,PAS,PAS,unsupervised,False,6.0,0.3157894736842105,False,True,PCA_128 || louvain,hoptimus0 || PCA_128 || louvain
hoptimus0,PCA_128 || louvain || Result_seed42,PCA_128,louvain,Result_seed42,42,PAS,PAS,unsupervised,False,14.0,0.7368421052631579,False,True,PCA_128 || louvain,hoptimus0 || PCA_128 || louvain
hoptimus0,PCA_256 || kmeans || Result_seed0,PCA_256,kmeans,Result_seed0,0,PAS,PAS,unsupervised,False,8.0,0.42105263157894735,False,True,PCA_256 || kmeans,hoptimus0 || PCA_256 || kmeans
hoptimus0,PCA_256 || kmeans || Result_seed1,PCA_256,kmeans,Result_seed1,1,PAS,PAS,unsupervised,False,7.0,0.3684210526315789,False,True,PCA_256 || kmeans,hoptimus0 || PCA_256 || kmeans
hoptimus0,PCA_256 || kmeans || Result_seed42,PCA_256,kmeans,Result_seed42,42,PAS,PAS,unsupervised,False,9.0,0.47368421052631576,False,True,PCA_256 || kmeans,hoptimus0 || PCA_256 || kmeans
hoptimus0,PCA_256 || leiden || Result_seed0,PCA_256,leiden,Result_seed0,0,PAS,PAS,unsupervised,False,10.0,0.5263157894736842,False,True,PCA_256 || leiden,hoptimus0 || PCA_256 || leiden
hoptimus0,PCA_256 || leiden || Result_seed1,PCA_256,leiden,Result_seed1,1,PAS,PAS,unsupervised,False,8.0,0.42105263157894735,False,True,PCA_256 || leiden,hoptimus0 || PCA_256 || leiden
hoptimus0,PCA_256 || leiden || Result_seed42,PCA_256,leiden,Result_seed42,42,PAS,PAS,unsupervised,False,7.0,0.3684210526315789,False,True,PCA_256 || leiden,hoptimus0 || PCA_256 || leiden
hoptimus0,PCA_256 || louvain || Result_seed0,PCA_256,louvain,Result_seed0,0,PAS,PAS,unsupervised,False,10.0,0.5263157894736842,False,True,PCA_256 || louvain,hoptimus0 || PCA_256 || louvain
hoptimus0,PCA_256 || louvain || Result_seed1,PCA_256,louvain,Result_seed1,1,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,PCA_256 || louvain,hoptimus0 || PCA_256 || louvain
hoptimus0,PCA_256 || louvain || Result_seed42,PCA_256,louvain,Result_seed42,42,PAS,PAS,unsupervised,False,8.0,0.42105263157894735,False,True,PCA_256 || louvain,hoptimus0 || PCA_256 || louvain
hoptimus0,PCA_32 || kmeans || Result_seed0,PCA_32,kmeans,Result_seed0,0,PAS,PAS,unsupervised,False,8.0,0.42105263157894735,False,True,PCA_32 || kmeans,hoptimus0 || PCA_32 || kmeans
hoptimus0,PCA_32 || kmeans || Result_seed1,PCA_32,kmeans,Result_seed1,1,PAS,PAS,unsupervised,False,8.0,0.42105263157894735,False,True,PCA_32 || kmeans,hoptimus0 || PCA_32 || kmeans
hoptimus0,PCA_32 || kmeans || Result_seed42,PCA_32,kmeans,Result_seed42,42,PAS,PAS,unsupervised,False,6.0,0.3157894736842105,False,True,PCA_32 || kmeans,hoptimus0 || PCA_32 || kmeans
hoptimus0,PCA_32 || leiden || Result_seed0,PCA_32,leiden,Result_seed0,0,PAS,PAS,unsupervised,False,7.0,0.3684210526315789,False,True,PCA_32 || leiden,hoptimus0 || PCA_32 || leiden
hoptimus0,PCA_32 || leiden || Result_seed1,PCA_32,leiden,Result_seed1,1,PAS,PAS,unsupervised,False,6.0,0.3157894736842105,False,True,PCA_32 || leiden,hoptimus0 || PCA_32 || leiden
hoptimus0,PCA_32 || leiden || Result_seed42,PCA_32,leiden,Result_seed42,42,PAS,PAS,unsupervised,False,7.0,0.3684210526315789,False,True,PCA_32 || leiden,hoptimus0 || PCA_32 || leiden
hoptimus0,PCA_32 || louvain || Result_seed0,PCA_32,louvain,Result_seed0,0,PAS,PAS,unsupervised,False,7.0,0.3684210526315789,False,True,PCA_32 || louvain,hoptimus0 || PCA_32 || louvain
hoptimus0,PCA_32 || louvain || Result_seed1,PCA_32,louvain,Result_seed1,1,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,PCA_32 || louvain,hoptimus0 || PCA_32 || louvain
hoptimus0,PCA_32 || louvain || Result_seed42,PCA_32,louvain,Result_seed42,42,PAS,PAS,unsupervised,False,9.0,0.47368421052631576,False,True,PCA_32 || louvain,hoptimus0 || PCA_32 || louvain
hoptimus0,PCA_64 || kmeans || Result_seed0,PCA_64,kmeans,Result_seed0,0,PAS,PAS,unsupervised,False,7.0,0.3684210526315789,False,True,PCA_64 || kmeans,hoptimus0 || PCA_64 || kmeans
hoptimus0,PCA_64 || kmeans || Result_seed1,PCA_64,kmeans,Result_seed1,1,PAS,PAS,unsupervised,False,8.0,0.42105263157894735,False,True,PCA_64 || kmeans,hoptimus0 || PCA_64 || kmeans
hoptimus0,PCA_64 || kmeans || Result_seed42,PCA_64,kmeans,Result_seed42,42,PAS,PAS,unsupervised,False,7.0,0.3684210526315789,False,True,PCA_64 || kmeans,hoptimus0 || PCA_64 || kmeans
hoptimus0,PCA_64 || leiden || Result_seed0,PCA_64,leiden,Result_seed0,0,PAS,PAS,unsupervised,False,6.0,0.3157894736842105,False,True,PCA_64 || leiden,hoptimus0 || PCA_64 || leiden
hoptimus0,PCA_64 || leiden || Result_seed1,PCA_64,leiden,Result_seed1,1,PAS,PAS,unsupervised,False,13.0,0.6842105263157895,False,True,PCA_64 || leiden,hoptimus0 || PCA_64 || leiden
hoptimus0,PCA_64 || leiden || Result_seed42,PCA_64,leiden,Result_seed42,42,PAS,PAS,unsupervised,False,7.0,0.3684210526315789,False,True,PCA_64 || leiden,hoptimus0 || PCA_64 || leiden
hoptimus0,PCA_64 || louvain || Result_seed0,PCA_64,louvain,Result_seed0,0,PAS,PAS,unsupervised,False,14.0,0.7368421052631579,False,True,PCA_64 || louvain,hoptimus0 || PCA_64 || louvain
hoptimus0,PCA_64 || louvain || Result_seed1,PCA_64,louvain,Result_seed1,1,PAS,PAS,unsupervised,False,6.0,0.3157894736842105,False,True,PCA_64 || louvain,hoptimus0 || PCA_64 || louvain
hoptimus0,PCA_64 || louvain || Result_seed42,PCA_64,louvain,Result_seed42,42,PAS,PAS,unsupervised,False,12.0,0.631578947368421,False,True,PCA_64 || louvain,hoptimus0 || PCA_64 || louvain
hoptimus0,ccst || kmeans || Result_seed0,ccst,kmeans,Result_seed0,0,PAS,PAS,unsupervised,False,12.0,0.631578947368421,False,True,ccst || kmeans,hoptimus0 || ccst || kmeans
hoptimus0,ccst || kmeans || Result_seed1,ccst,kmeans,Result_seed1,1,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,ccst || kmeans,hoptimus0 || ccst || kmeans
hoptimus0,ccst || kmeans || Result_seed42,ccst,kmeans,Result_seed42,42,PAS,PAS,unsupervised,False,12.0,0.631578947368421,False,True,ccst || kmeans,hoptimus0 || ccst || kmeans
hoptimus0,ccst || leiden || Result_seed0,ccst,leiden,Result_seed0,0,PAS,PAS,unsupervised,False,10.0,0.5263157894736842,False,True,ccst || leiden,hoptimus0 || ccst || leiden
hoptimus0,ccst || leiden || Result_seed1,ccst,leiden,Result_seed1,1,PAS,PAS,unsupervised,False,9.0,0.47368421052631576,False,True,ccst || leiden,hoptimus0 || ccst || leiden
hoptimus0,ccst || leiden || Result_seed42,ccst,leiden,Result_seed42,42,PAS,PAS,unsupervised,False,12.0,0.631578947368421,False,True,ccst || leiden,hoptimus0 || ccst || leiden
hoptimus0,ccst || louvain || Result_seed0,ccst,louvain,Result_seed0,0,PAS,PAS,unsupervised,False,15.0,0.7894736842105263,False,True,ccst || louvain,hoptimus0 || ccst || louvain
hoptimus0,ccst || louvain || Result_seed1,ccst,louvain,Result_seed1,1,PAS,PAS,unsupervised,False,13.0,0.6842105263157895,False,True,ccst || louvain,hoptimus0 || ccst || louvain
hoptimus0,ccst || louvain || Result_seed42,ccst,louvain,Result_seed42,42,PAS,PAS,unsupervised,False,13.0,0.6842105263157895,False,True,ccst || louvain,hoptimus0 || ccst || louvain
hoptimus0,const || kmeans || Result_seed0,const,kmeans,Result_seed0,0,PAS,PAS,unsupervised,False,13.0,0.6842105263157895,False,True,const || kmeans,hoptimus0 || const || kmeans
hoptimus0,const || kmeans || Result_seed1,const,kmeans,Result_seed1,1,PAS,PAS,unsupervised,False,12.0,0.631578947368421,False,True,const || kmeans,hoptimus0 || const || kmeans
hoptimus0,const || kmeans || Result_seed42,const,kmeans,Result_seed42,42,PAS,PAS,unsupervised,False,12.0,0.631578947368421,False,True,const || kmeans,hoptimus0 || const || kmeans
hoptimus0,const || leiden || Result_seed0,const,leiden,Result_seed0,0,PAS,PAS,unsupervised,False,13.0,0.6842105263157895,False,True,const || leiden,hoptimus0 || const || leiden
hoptimus0,const || leiden || Result_seed1,const,leiden,Result_seed1,1,PAS,PAS,unsupervised,False,10.0,0.5263157894736842,False,True,const || leiden,hoptimus0 || const || leiden
hoptimus0,const || leiden || Result_seed42,const,leiden,Result_seed42,42,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,const || leiden,hoptimus0 || const || leiden
hoptimus0,const || louvain || Result_seed0,const,louvain,Result_seed0,0,PAS,PAS,unsupervised,False,15.0,0.7894736842105263,False,True,const || louvain,hoptimus0 || const || louvain
hoptimus0,const || louvain || Result_seed1,const,louvain,Result_seed1,1,PAS,PAS,unsupervised,False,13.0,0.6842105263157895,False,True,const || louvain,hoptimus0 || const || louvain
hoptimus0,const || louvain || Result_seed42,const,louvain,Result_seed42,42,PAS,PAS,unsupervised,False,13.0,0.6842105263157895,False,True,const || louvain,hoptimus0 || const || louvain
hoptimus0,graphst || kmeans || Result_seed0,graphst,kmeans,Result_seed0,0,PAS,PAS,unsupervised,False,10.0,0.5263157894736842,False,True,graphst || kmeans,hoptimus0 || graphst || kmeans
hoptimus0,graphst || kmeans || Result_seed1,graphst,kmeans,Result_seed1,1,PAS,PAS,unsupervised,False,11.0,0.5789473684210527,False,True,graphst || kmeans,hoptimus0 || graphst || kmeans
hoptimus0,graphst || kmeans || Result_seed42,graphst,kmeans,Result_seed42,42,PAS,PAS,unsupervised,False,7.0,0.3684210526315789,False,True,graphst || kmeans,hoptimus0 || graphst || kmeans
hoptimus0,graphst || leiden || Result_seed0,graphst,leiden,Result_seed0,0,PAS,PAS,unsupervised,False,15.0,0.7894736842105263,False,True,graphst || leiden,hoptimus0 || graphst || leiden
